id,prompt,model_x,model_y,winner,left,right
3187,12,4,19,right,GPT-NeoXT-Chat-Base (20B),Code Llama Instruct (13B)
3188,12,4,81,right,GPT-NeoXT-Chat-Base (20B),GPT 3.5 Turbo
3189,12,4,82,right,GPT-NeoXT-Chat-Base (20B),GPT 3.5 Turbo (16k)
3190,12,91,19,right,Luminous Base,Code Llama Instruct (13B)
3191,12,91,81,right,Luminous Base,GPT 3.5 Turbo
3192,12,82,91,left,GPT 3.5 Turbo (16k),Luminous Base
3193,12,19,88,tie,Code Llama Instruct (13B),Luminous Supreme
3194,12,88,81,right,Luminous Supreme,GPT 3.5 Turbo
3195,12,88,82,right,Luminous Supreme,GPT 3.5 Turbo (16k)
3196,12,11,19,left,MythoMax-L2 (13B),Code Llama Instruct (13B)
3197,12,11,81,right,MythoMax-L2 (13B),GPT 3.5 Turbo
3198,12,11,82,right,MythoMax-L2 (13B),GPT 3.5 Turbo (16k)
3199,12,19,95,right,Code Llama Instruct (13B),PaLM 2 Bison (Code Chat)
3200,12,81,95,left,GPT 3.5 Turbo,PaLM 2 Bison (Code Chat)
3201,12,82,95,left,GPT 3.5 Turbo (16k),PaLM 2 Bison (Code Chat)
3202,12,19,6,right,Code Llama Instruct (13B),Qwen-Chat (7B)
3203,12,6,81,right,Qwen-Chat (7B),GPT 3.5 Turbo
3204,12,82,6,left,GPT 3.5 Turbo (16k),Qwen-Chat (7B)
3205,12,99,19,left,ReMM SLERP L2 13B,Code Llama Instruct (13B)
3206,12,99,81,right,ReMM SLERP L2 13B,GPT 3.5 Turbo
3207,12,99,82,right,ReMM SLERP L2 13B,GPT 3.5 Turbo (16k)
3208,12,19,26,right,Code Llama Instruct (13B),Vicuna v1.5 (13B)
3209,12,26,81,right,Vicuna v1.5 (13B),GPT 3.5 Turbo
3210,12,82,26,left,GPT 3.5 Turbo (16k),Vicuna v1.5 (13B)
3211,12,75,19,left,command,Code Llama Instruct (13B)
3212,12,75,81,right,command,GPT 3.5 Turbo
3213,12,75,82,right,command,GPT 3.5 Turbo (16k)
3214,12,32,81,right,Guanaco (13B),GPT 3.5 Turbo
3215,12,82,32,left,GPT 3.5 Turbo (16k),Guanaco (13B)
3216,12,81,33,left,GPT 3.5 Turbo,Guanaco (33B)
3217,12,82,33,left,GPT 3.5 Turbo (16k),Guanaco (33B)
3218,12,81,34,left,GPT 3.5 Turbo,Guanaco (65B)
3219,12,82,34,left,GPT 3.5 Turbo (16k),Guanaco (65B)
3220,12,81,16,left,GPT 3.5 Turbo,LLaMA-2-Chat (13B)
3221,12,82,16,left,GPT 3.5 Turbo (16k),LLaMA-2-Chat (13B)
3222,12,81,15,left,GPT 3.5 Turbo,LLaMA-2-Chat (7B)
3223,12,82,15,left,GPT 3.5 Turbo (16k),LLaMA-2-Chat (7B)
3224,12,81,14,left,GPT 3.5 Turbo,Open-Assistant Pythia SFT-4 (12B)
3225,12,82,14,left,GPT 3.5 Turbo (16k),Open-Assistant Pythia SFT-4 (12B)
3226,12,81,13,left,GPT 3.5 Turbo,Open-Assistant StableLM SFT-7 (7B)
3227,12,82,13,left,GPT 3.5 Turbo (16k),Open-Assistant StableLM SFT-7 (7B)
3228,12,81,3,left,GPT 3.5 Turbo,RedPajama-INCITE Chat (7B)
3229,12,82,3,left,GPT 3.5 Turbo (16k),RedPajama-INCITE Chat (7B)
3230,12,81,76,left,GPT 3.5 Turbo,command-light
3231,12,76,82,right,command-light,GPT 3.5 Turbo (16k)
3232,12,76,98,left,command-light,Weaver 12k
3233,12,81,79,left,GPT 3.5 Turbo,command-nightly
3234,12,82,79,left,GPT 3.5 Turbo (16k),command-nightly
3235,12,98,79,right,Weaver 12k,command-nightly
